word,tag,pos
پنډل,NOUN,noun
پوزی,NOUN,noun
پنډي,NOUN,noun
پهلوان,NOUN,noun
پوپلزی,NOUN,noun
پوچۍ,NOUN,noun
پور,NOUN,noun
پوراينه,NOUN,noun
پورتګال,NOUN,noun
پوري  وتنه,NOUN,noun
پنګ پانګ,NOUN,noun
پټه,NOUN,noun
پټو,NOUN,noun
پټی,NOUN,noun
تامين,NOUN,noun
تان,NOUN,noun
تانسته,NOUN,noun
تانيث,NOUN,noun
تانګ,NOUN,noun
تاوز,NOUN,noun
تاوه خانه,NOUN,noun
تامل,NOUN,noun
تاووس,NOUN,noun
تاويز,NOUN,noun
تاييد,NOUN,noun
تاړ,NOUN,noun
تاړاک,NOUN,noun
تاڼه,NOUN,noun
تاڼه دار,NOUN,noun
تبادله,NOUN,noun
تاوون,NOUN,noun
تباشير,NOUN,noun
تاليف,NOUN,noun
تالنده,NOUN,noun
تار,NOUN,noun
تارکول,NOUN,noun
تارو,NOUN,noun
تاريخ,NOUN,noun
تاريخچه,NOUN,noun
تاز,NOUN,noun
تازي,NOUN,noun
تالو,NOUN,noun
تاس,NOUN,noun
تاسيس,NOUN,noun
تافته,NOUN,noun
تاک,NOUN,noun
تاکتيک,NOUN,noun
تاکيد,NOUN,noun
تالا,NOUN,noun
تالار,NOUN,noun
تاسف,NOUN,noun
تاديه,NOUN,noun
تباهي,NOUN,noun
تبخير,NOUN,noun
تتۍ,NOUN,noun
تثبيت,NOUN,noun
تجارت,NOUN,noun
تجارتخانه,NOUN,noun
تجارتځۍ,NOUN,noun
تجانس,NOUN,noun
تجاهل,NOUN,noun
تتبع,NOUN,noun
تجاوز,NOUN,noun
تجديد,NOUN,noun
تجديدنظر,NOUN,noun
تجربه,NOUN,noun
تجريد,NOUN,noun
تجزيه,NOUN,noun
تجسس,NOUN,noun
تجسم,NOUN,noun
تجدد,NOUN,noun
تبحر,NOUN,noun
تپوس,NOUN,noun
تپاک,NOUN,noun
تبخی,NOUN,noun
تبديلي,NOUN,noun
تبر,NOUN,noun
تبرزين,NOUN,noun
تبرک,NOUN,noun
تبريک,NOUN,noun
تبرګی,NOUN,noun
تپان,NOUN,noun
تبسم,NOUN,noun
تبعه,NOUN,noun
تبک,NOUN,noun
تبليغ,NOUN,noun
تبليغات,NOUN,noun
تبه,NOUN,noun
تبی,NOUN,noun
تبۍ,NOUN,noun
تبصره,NOUN,noun
تاديب,NOUN,noun
تاداو,NOUN,noun
تاخون,NOUN,noun
پڼې,NOUN,noun
پۍ,NOUN,noun
پېچ,NOUN,noun
پېچتو,NOUN,noun
پېچکاري,NOUN,noun
پېچکښ,NOUN,noun
پېچومی,NOUN,noun
پڼه,NOUN,noun
پېر,NOUN,noun
پېرزوينه,NOUN,noun
پېرکی,NOUN,noun
پېروان,NOUN,noun
پېروتې,NOUN,noun
پېروزه,NOUN,noun
پېروژه,NOUN,noun
پېروی,NOUN,noun
پېرزو,NOUN,noun
پېرګر,NOUN,noun
پښوندی,NOUN,noun
پښتۍ,NOUN,noun
پټۍ,NOUN,noun
پڅوالی,NOUN,noun
پړانګ,NOUN,noun
پړاو,NOUN,noun
پړسېدنه,NOUN,noun
پړک,NOUN,noun
پړکی,NOUN,noun
پښهار,NOUN,noun
پړه,NOUN,noun
پړی,NOUN,noun
پښ,NOUN,noun
پښت,NOUN,noun
پښتانه,NOUN,noun
پښتنه,NOUN,noun
پښتنواله,NOUN,noun
پښتونخوا,NOUN,noun
پړينګ,NOUN,noun
پېزوان,NOUN,noun
پېژنتون,NOUN,noun
پېژند,NOUN,noun
پېښور,NOUN,noun
پېښې,NOUN,noun
پېښېدونکی,NOUN,noun
ت,NOUN,noun
تا,NOUN,noun
تابعيت,NOUN,noun
تابلو,NOUN,noun
پېښه,NOUN,noun
تابوت,NOUN,noun
تاترين,NOUN,noun
تاثر,NOUN,noun
تاثير,NOUN,noun
تاج,NOUN,noun
تاجر,NOUN,noun
تاجيل,NOUN,noun
تاخچه,NOUN,noun
تاتار,NOUN,noun
پېښ,NOUN,noun
پېړۍ,NOUN,noun
پېڅول,NOUN,noun
پېژند ګلوي,NOUN,noun
پېژندنه,NOUN,noun
پېش بند,NOUN,noun
پېش بيني,NOUN,noun
پېشخدمت,NOUN,noun
پېشکي,NOUN,noun
پېشنهاد,NOUN,noun
پېشوا,NOUN,noun
پېشګويي,NOUN,noun
پېغلتوب,NOUN,noun
پېغله,NOUN,noun
پېغور,NOUN,noun
پېلوزی,NOUN,noun
پېټ,NOUN,noun
پېټک,NOUN,noun
پېټی,NOUN,noun
پېڅه,NOUN,noun
پکه باښه,NOUN,noun
تجلي,NOUN,noun
پکه,NOUN,noun
پکت,NOUN,noun
بې ناموسي,NOUN,noun
بې نزاکتي,NOUN,noun
بې نظمي,NOUN,noun
بې ننګي,NOUN,noun
بې هوښي,NOUN,noun
بې وفايي,NOUN,noun
بېباکي,NOUN,noun
بې کفايتي,NOUN,noun
بېتار,NOUN,noun
بېخوبي,NOUN,noun
بېديا,NOUN,noun
بېرحمي,NOUN,noun
بېره,NOUN,noun
بېزاري,NOUN,noun
بېسوادي,NOUN,noun
بېعدالتي,NOUN,noun
بېخ,NOUN,noun
بېکاري,NOUN,noun
بې کسي,NOUN,noun
بې فکري,NOUN,noun
بې بختي,NOUN,noun
بې پروايي,NOUN,noun
بې ثباتي,NOUN,noun
بې حرمتي,NOUN,noun
بې حيايي,NOUN,noun
بې خبري,NOUN,noun
بې ديني,NOUN,noun
بې قيدي,NOUN,noun
بې صبري,NOUN,noun
بې طرفي,NOUN,noun
بې عقلي,NOUN,noun
بې علمي,NOUN,noun
بې غرضي,NOUN,noun
بې غمي,NOUN,noun
بې غوري,NOUN,noun
بې غيرتي,NOUN,noun
بې طاقتي,NOUN,noun
بې آبي,NOUN,noun
بېلتون,NOUN,noun
بېلک,NOUN,noun
پارکال,NOUN,noun
پارلمان,NOUN,noun
پاره,NOUN,noun
پارو,NOUN,noun
پاروکۍ,NOUN,noun
پارونکی,NOUN,noun
پاريس,NOUN,noun
پارک,NOUN,noun
پارټ,NOUN,noun
پارېدنه,NOUN,noun
پازه وال,NOUN,noun
پاسپورټ,NOUN,noun
پاسره,NOUN,noun
پاسټل,NOUN,noun
پاغونده,NOUN,noun
پاکستان,NOUN,noun
پارټي,NOUN,noun
بېلچه,NOUN,noun
پارسل,NOUN,noun
پارچاوه,NOUN,noun
بېلوالی,NOUN,noun
بېلګه,NOUN,noun
بېلګونه,NOUN,noun
بېنډۍ,NOUN,noun
بېډۍ,NOUN,noun
بېړه,NOUN,noun
بېړۍ,NOUN,noun
پارچه,NOUN,noun
پاپ,NOUN,noun
پاتا,NOUN,noun
پاتی,NOUN,noun
پاچا,NOUN,noun
پاچايي,NOUN,noun
پادري,NOUN,noun
پاده وان,NOUN,noun
پارچاو,NOUN,noun
پاپېچی,NOUN,noun
پاکنويسي,NOUN,noun
بې ايماني,NOUN,noun
بې ادبي,NOUN,noun
بيطار,NOUN,noun
بيعت,NOUN,noun
بيلانس,NOUN,noun
بيم,NOUN,noun
بيمه,NOUN,noun
بين,NOUN,noun
بين النهرين,NOUN,noun
بيزو,NOUN,noun
بين باجه,NOUN,noun
بينايي,NOUN,noun
بينګړۍ,NOUN,noun
بيه,NOUN,noun
بيوشيمي,NOUN,noun
بيوفيزيک,NOUN,noun
بيوګرافي,NOUN,noun
بيير,NOUN,noun
بينا,NOUN,noun
بټل,NOUN,noun
بيرق,NOUN,noun
بير,NOUN,noun
بوګری,NOUN,noun
بوڼ,NOUN,noun
بوڼکه,NOUN,noun
بوڼهار,NOUN,noun
بوی,NOUN,noun
بيابان,NOUN,noun
بياتي,NOUN,noun
بيرغ,NOUN,noun
بياض,NOUN,noun
بيان,NOUN,noun
بيانه,NOUN,noun
بيانيه,NOUN,noun
بيت,NOUN,noun
بيت الخلاء,NOUN,noun
بيت المال,NOUN,noun
بيت المقدس,NOUN,noun
بيالوجي,NOUN,noun
بې اعتنايي,NOUN,noun
بټه,NOUN,noun
بټياری,NOUN,noun
بړوه,NOUN,noun
بړوۍ,NOUN,noun
بړېڅ,NOUN,noun
بږبږانکه,NOUN,noun
بږوې,NOUN,noun
بګاښ,NOUN,noun
بګه,NOUN,noun
بړستنګۍ,NOUN,noun
بګړۍ,NOUN,noun
بګۍ وان,NOUN,noun
بڼ,NOUN,noun
بڼه,NOUN,noun
بڼهار,NOUN,noun
بڼيار,NOUN,noun
بې اتفاقي,NOUN,noun
بې احتياطي,NOUN,noun
بګۍ,NOUN,noun
بټي بيابان,NOUN,noun
بړستن,NOUN,noun
بړبوزه,NOUN,noun
بټيارۍ,NOUN,noun
بټۍ,NOUN,noun
بڅرکی,NOUN,noun
بڅری,NOUN,noun
بډ,NOUN,noun
بډال,NOUN,noun
بډايي,NOUN,noun
بړچ,NOUN,noun
بډه,NOUN,noun
بډي,NOUN,noun
بډي خور,NOUN,noun
بډي مار,NOUN,noun
بړازګه,NOUN,noun
بړاس,NOUN,noun
بړانګه,NOUN,noun
بړبس,NOUN,noun
بډوډی,NOUN,noun
پاکوالی,NOUN,noun
پاکټ,NOUN,noun
پال,NOUN,noun
پره,NOUN,noun
پرهار,NOUN,noun
پرهيزګار,NOUN,noun
پرهېز,NOUN,noun
پرهېزګاري,NOUN,noun
پروا,NOUN,noun
پروان,NOUN,noun
پرنګی,NOUN,noun
پروپاګنډ,NOUN,noun
پروجکټر,NOUN,noun
پروژه,NOUN,noun
پروسه,NOUN,noun
پروف,NOUN,noun
پروفيسر,NOUN,noun
پروټسټانټ,NOUN,noun
پروټوپلازم,NOUN,noun
پروپاګنډچي,NOUN,noun
پروټوکول,NOUN,noun
پرنسيپ,NOUN,noun
پرمختګ,NOUN,noun
پرخ,NOUN,noun
پرخاړه,NOUN,noun
پرخه,NOUN,noun
پرخواتوب,NOUN,noun
پرده,NOUN,noun
پردېسي,NOUN,noun
پرزه,NOUN,noun
پرنجی,NOUN,noun
پرستار,NOUN,noun
پرستاري,NOUN,noun
پرستش,NOUN,noun
پرسدتوب,NOUN,noun
پرسونل,NOUN,noun
پرکار,NOUN,noun
پرکټی,NOUN,noun
پرکټۍ,NOUN,noun
پرستاره,NOUN,noun
پرچون,NOUN,noun
پروټيسټ,NOUN,noun
پروګرام,NOUN,noun
پسات,NOUN,noun
پساو,NOUN,noun
پستي,NOUN,noun
پسخانه,NOUN,noun
پسرلی,NOUN,noun
پسکی,NOUN,noun
پسه,NOUN,noun
پس منظر,NOUN,noun
پسور,NOUN,noun
پشته,NOUN,noun
پشه,NOUN,noun
پشېرله,NOUN,noun
پشېرلی,NOUN,noun
پغنه,NOUN,noun
پک,NOUN,noun
پک والی,NOUN,noun
پسول,NOUN,noun
پروړ,NOUN,noun
پس خورده,NOUN,noun
پس پس,NOUN,noun
پروېزی,NOUN,noun
پري,NOUN,noun
پريفکس,NOUN,noun
پريړتوب,NOUN,noun
پرښه,NOUN,noun
پرګنه,NOUN,noun
پرګه,NOUN,noun
پس پسی,NOUN,noun
پرۍ,NOUN,noun
پرېزانه,NOUN,noun
پرېسښودنه,NOUN,noun
پرېکړه,NOUN,noun
پرېواته,NOUN,noun
پرېټ,NOUN,noun
پزه,NOUN,noun
پس انداز,NOUN,noun
پرېز,NOUN,noun
پرتې,NOUN,noun
پرتګال,NOUN,noun
پرتوګاښ,NOUN,noun
پانګه,NOUN,noun
پانګوال,NOUN,noun
پاهه,NOUN,noun
پاو,NOUN,noun
پاولی,NOUN,noun
پايپ,NOUN,noun
پايتاوه,NOUN,noun
پانګ,NOUN,noun
پايتخت,NOUN,noun
پايزېب,NOUN,noun
پايه,NOUN,noun
پايڅه,NOUN,noun
پايښت,NOUN,noun
پاډه,NOUN,noun
پاړسنګ,NOUN,noun
پاړسو,NOUN,noun
پايدان,NOUN,noun
پاړکۍ,NOUN,noun
پانوس,NOUN,noun
پانسمان,NOUN,noun
پالانه,NOUN,noun
پالش,NOUN,noun
پالک,NOUN,noun
پالندوی,NOUN,noun
پالنه,NOUN,noun
پالنګ,NOUN,noun
پاله,NOUN,noun
پانه,NOUN,noun
پالوان,NOUN,noun
پالونکی,NOUN,noun
پاليسي,NOUN,noun
پالېز,NOUN,noun
پالېزوان,NOUN,noun
پام,NOUN,noun
پاملرنه,NOUN,noun
پامير,NOUN,noun
پالوده,NOUN,noun
پاړو,NOUN,noun
پاږی,NOUN,noun
پاڼ,NOUN,noun
پچکولمه,NOUN,noun
پچه,NOUN,noun
پخلا توب,NOUN,noun
پخلنځی,NOUN,noun
پخلی,NOUN,noun
پخوونکی,NOUN,noun
پديده,NOUN,noun
پتې,NOUN,noun
پراچي,NOUN,noun
پراختياغوښتونکی,NOUN,noun
پراخوالی,NOUN,noun
پرازيت,NOUN,noun
پراشوټ,NOUN,noun
پراټه,NOUN,noun
پرتله,NOUN,noun
پرتوګ,NOUN,noun
پراختيا,NOUN,noun
پتڼ,NOUN,noun
پتيره,NOUN,noun
پته,NOUN,noun
پاڼه,NOUN,noun
پاڼو,NOUN,noun
پای,NOUN,noun
پپخه,NOUN,noun
پپوس,NOUN,noun
پت,NOUN,noun
پتاسه,NOUN,noun
پتالوجي,NOUN,noun
پتری,NOUN,noun
پترۍ,NOUN,noun
پتک,NOUN,noun
پتکه,NOUN,noun
پتلون,NOUN,noun
پتلېس,NOUN,noun
پتنه,NOUN,noun
پتنوس,NOUN,noun
پتنګ,NOUN,noun
پکر,NOUN,noun
تجليل,NOUN,noun
پنبه,NOUN,noun
تجمل,NOUN,noun
توبيخ,NOUN,noun
توبين,NOUN,noun
توپ,NOUN,noun
توپان,NOUN,noun
توپچي,NOUN,noun
توپخانه,NOUN,noun
توپک,NOUN,noun
توپنچه,NOUN,noun
توپير,NOUN,noun
توپړ,NOUN,noun
توت,NOUN,noun
توتکه,NOUN,noun
توتکۍ,NOUN,noun
توتنی,NOUN,noun
توتي,NOUN,noun
توبه,NOUN,noun
توبره,NOUN,noun
توبرکلوز,NOUN,noun
توان,NOUN,noun
تنقيص,NOUN,noun
تنقيط,NOUN,noun
تنه,NOUN,noun
تنور,NOUN,noun
تنوع,NOUN,noun
تنوير,NOUN,noun
تنګوالی,NOUN,noun
توتيا,NOUN,noun
تنګی,NOUN,noun
تهديد,NOUN,noun
تهذيب,NOUN,noun
تهمت,NOUN,noun
تهور,NOUN,noun
توازن,NOUN,noun
تواضع,NOUN,noun
توافق,NOUN,noun
تهجي,NOUN,noun
توجه,NOUN,noun
توجيه,NOUN,noun
توخته,NOUN,noun
توسه,NOUN,noun
توشک,NOUN,noun
توشی,NOUN,noun
توصل,NOUN,noun
توصيف,NOUN,noun
توصيه,NOUN,noun
توضيح,NOUN,noun
توسل,NOUN,noun
توطيه,NOUN,noun
توغل,NOUN,noun
توغندی,NOUN,noun
توغه,NOUN,noun
توفيق,NOUN,noun
توقع,NOUN,noun
توقف,NOUN,noun
توقيف,NOUN,noun
توغ,NOUN,noun
تنقيد,NOUN,noun
توس,NOUN,noun
توری,NOUN,noun
توخي,NOUN,noun
تودوالی,NOUN,noun
تورات,NOUN,noun
توربين,NOUN,noun
تورپوستی,NOUN,noun
تورتم,NOUN,noun
تورزن,NOUN,noun
توزيع,NOUN,noun
تورم,NOUN,noun
توره,NOUN,noun
توره بحيره,NOUN,noun
توره بلا,NOUN,noun
توره تبه,NOUN,noun
توره غاړه,NOUN,noun
توره ټوخله,NOUN,noun
توري,NOUN,noun
تورن جنرال,NOUN,noun
تنفس,NOUN,noun
تنفر,NOUN,noun
تنظيم,NOUN,noun
تله,NOUN,noun
تلوار,NOUN,noun
تلوسه,NOUN,noun
تلويزيون,NOUN,noun
تلين,NOUN,noun
تلګراف,NOUN,noun
تلی,NOUN,noun
تلن لار,NOUN,noun
تمارض,NOUN,noun
تماشه,NOUN,noun
تماکو,NOUN,noun
تماميت,NOUN,noun
تمامی,NOUN,noun
تمانچه,NOUN,noun
تمايل,NOUN,noun
تمباکو,NOUN,noun
تماس,NOUN,noun
تمبری,NOUN,noun
تلکه,NOUN,noun
تلقيح,NOUN,noun
تکليف,NOUN,noun
تکميل,NOUN,noun
تکوين,NOUN,noun
تکيه,NOUN,noun
تکيه کلام,NOUN,noun
تکړه والی,NOUN,noun
تلاشي,NOUN,noun
تلقين,NOUN,noun
تلافي,NOUN,noun
تلاښ,NOUN,noun
تلتک,NOUN,noun
تلخيص,NOUN,noun
تلغاک,NOUN,noun
تلف,NOUN,noun
تلفظ,NOUN,noun
تلقي,NOUN,noun
تلاوت,NOUN,noun
توکاڼۍ,NOUN,noun
تمبکه,NOUN,noun
تمبه,NOUN,noun
تناسخ,NOUN,noun
تناسل,NOUN,noun
تناظر,NOUN,noun
تناقض,NOUN,noun
تناو,NOUN,noun
تناوب,NOUN,noun
تنبور,NOUN,noun
تناسب,NOUN,noun
تنبيه,NOUN,noun
تنداره,NOUN,noun
تندر,NOUN,noun
تنده,NOUN,noun
تندوالی,NOUN,noun
تنزانيا,NOUN,noun
تنزل,NOUN,noun
تنزيل,NOUN,noun
تنخا,NOUN,noun
تمبل,NOUN,noun
تن,NOUN,noun
تمييز,NOUN,noun
تمبور,NOUN,noun
تمثال,NOUN,noun
تمثيل,NOUN,noun
تمجيد,NOUN,noun
تمدن,NOUN,noun
تمديد,NOUN,noun
تمرد,NOUN,noun
تمځی,NOUN,noun
تمرکز,NOUN,noun
تمساح,NOUN,noun
تمسخر,NOUN,noun
تمسک,NOUN,noun
تملق,NOUN,noun
تمليک,NOUN,noun
تمنا,NOUN,noun
تمه,NOUN,noun
تمرين,NOUN,noun
توکرکۍ,NOUN,noun
توکل,NOUN,noun
توکم,NOUN,noun
جاله,NOUN,noun
جاله وان,NOUN,noun
جالۍ,NOUN,noun
جام,NOUN,noun
جامعه,NOUN,noun
جامن,NOUN,noun
جامه,NOUN,noun
جال,NOUN,noun
جانان,NOUN,noun
جاندم,NOUN,noun
جاني,NOUN,noun
جاهليت,NOUN,noun
جايداد,NOUN,noun
جايزه,NOUN,noun
جبران,NOUN,noun
جبراييل,NOUN,noun
جانخانۍ,NOUN,noun
جبرۍ,NOUN,noun
جاکت,NOUN,noun
جاسوسي,NOUN,noun
ج,NOUN,noun
جابۍ,NOUN,noun
جاپان,NOUN,noun
جاج,NOUN,noun
جاده,NOUN,noun
جادو,NOUN,noun
جادوګر,NOUN,noun
جاغور,NOUN,noun
جادوګري,NOUN,noun
جاذبه,NOUN,noun
جار,NOUN,noun
جارچي,NOUN,noun
جارحه,NOUN,noun
جارو,NOUN,noun
جارو کښ,NOUN,noun
جاسوس,NOUN,noun
جاذب,NOUN,noun
ثور,NOUN,noun
جبل,NOUN,noun
جبه,NOUN,noun
جراثيم,NOUN,noun
جراح,NOUN,noun
جراحي,NOUN,noun
جرأت,NOUN,noun
جرثقيل,NOUN,noun
جرم,NOUN,noun
جرمن,NOUN,noun
جراپه,NOUN,noun
جرمني,NOUN,noun
جرنګ,NOUN,noun
جرنګانی,NOUN,noun
جره توب,NOUN,noun
جريان,NOUN,noun
جريب,NOUN,noun
جريبکښ,NOUN,noun
جريبن,NOUN,noun
جرنيل,NOUN,noun
جبن,NOUN,noun
جر,NOUN,noun
جذبه,NOUN,noun
جبه خانه,NOUN,noun
تجمع,NOUN,noun
جبيره,NOUN,noun
جپړ,NOUN,noun
جت,NOUN,noun
جثه,NOUN,noun
جج,NOUN,noun
جذر,NOUN,noun
ججوری,NOUN,noun
جدار,NOUN,noun
جدايي,NOUN,noun
جدول,NOUN,noun
جديت,NOUN,noun
جذاب,NOUN,noun
جذام,NOUN,noun
جذب,NOUN,noun
جد,NOUN,noun
تکلم,NOUN,noun
ثوابت,NOUN,noun
ثنايا,NOUN,noun
تياره,NOUN,noun
تياری,NOUN,noun
تيپچه,NOUN,noun
تيتانوس,NOUN,noun
تيتر,NOUN,noun
تير,NOUN,noun
تيرکښ,NOUN,noun
تياتر,NOUN,noun
تيز,NOUN,noun
تيلګراف,NOUN,noun
تيمم,NOUN,noun
تينداره,NOUN,noun
تيندک,NOUN,noun
تيږکه,NOUN,noun
تيږه,NOUN,noun
تړ,NOUN,noun
تيلفون,NOUN,noun
تړاک,NOUN,noun
توڼۍ,NOUN,noun
توښۍ,NOUN,noun
توکه,NOUN,noun
توکۍ,NOUN,noun
تول,NOUN,noun
تولد,NOUN,noun
تولکه,NOUN,noun
توله,NOUN,noun
توليد,NOUN,noun
توګه,NOUN,noun
تولۍ,NOUN,noun
تومن,NOUN,noun
تومنه,NOUN,noun
تونګ,NOUN,noun
توهم,NOUN,noun
توهين,NOUN,noun
توړۍ,NOUN,noun
توښه,NOUN,noun
تومت,NOUN,noun
ثواب,NOUN,noun
تړانګه,NOUN,noun
تړک,NOUN,noun
تېل,NOUN,noun
تېلی,NOUN,noun
تېيني,NOUN,noun
تېښته,NOUN,noun
ثانيه,NOUN,noun
ثانيه ګر,NOUN,noun
ثبات,NOUN,noun
تېکی,NOUN,noun
ثبت,NOUN,noun
ثروت,NOUN,noun
ثقافت,NOUN,noun
ثقل,NOUN,noun
ثقلت,NOUN,noun
ثلث,NOUN,noun
ثمر,NOUN,noun
ثنا,NOUN,noun
ثبوت,NOUN,noun
تړاو,NOUN,noun
تېکه,NOUN,noun
تېغ,NOUN,noun
تړه,NOUN,noun
تړون,NOUN,noun
تښځ,NOUN,noun
تګ,NOUN,noun
تګ راتګ,NOUN,noun
تګ لاره,NOUN,noun
تڼاکه,NOUN,noun
تېغه,NOUN,noun
تڼۍ,NOUN,noun
تې,NOUN,noun
تېری,NOUN,noun
تېزاب,NOUN,noun
تېزوالی,NOUN,noun
تېسه,NOUN,noun
تېش,NOUN,noun
تېشه,NOUN,noun
تی,NOUN,noun
تکلف,NOUN,noun
جبهه,NOUN,noun
تکفين,NOUN,noun
ترشح,NOUN,noun
ترشي,NOUN,noun
ترغاک,NOUN,noun
ترغونی,NOUN,noun
ترفيع,NOUN,noun
ترقي,NOUN,noun
ترک,NOUN,noun
ترسېری,NOUN,noun
ترکاڼ,NOUN,noun
ترکمني,NOUN,noun
ترکي,NOUN,noun
ترکيب,NOUN,noun
ترکيه,NOUN,noun
ترله,NOUN,noun
ترموز,NOUN,noun
ترميم,NOUN,noun
ترکاڼي,NOUN,noun
ترناو,NOUN,noun
ترسيمي هندسه,NOUN,noun
ترسب,NOUN,noun
ترپهار,NOUN,noun
ترپی,NOUN,noun
ترتاب,NOUN,noun
ترتيب,NOUN,noun
ترتېزک,NOUN,noun
ترجمان,NOUN,noun
ترجماني,NOUN,noun
ترسيم,NOUN,noun
ترجمه,NOUN,noun
ترجيع بند,NOUN,noun
ترچی,NOUN,noun
ترحم,NOUN,noun
ترخيص,NOUN,noun
ترخځ,NOUN,noun
تردد,NOUN,noun
ترديد,NOUN,noun
ترجيح,NOUN,noun
ترپال,NOUN,noun
ترنج,NOUN,noun
ترنده,NOUN,noun
ترۍ,NOUN,noun
ترېلی,NOUN,noun
تزلزل,NOUN,noun
تزيين,NOUN,noun
تساند,NOUN,noun
تسبيح,NOUN,noun
تسپې,NOUN,noun
ترڼی,NOUN,noun
تسخير,NOUN,noun
تسعير,NOUN,noun
تسکره,NOUN,noun
تسکين,NOUN,noun
تسلسل,NOUN,noun
تسلط,NOUN,noun
تسلي,NOUN,noun
تسليت,NOUN,noun
تسخين,NOUN,noun
ترنجی,NOUN,noun
ترښځ,NOUN,noun
ترړي,NOUN,noun
ترنه انا,NOUN,noun
ترنيکه,NOUN,noun
ترنګ,NOUN,noun
ترنګهار,NOUN,noun
ترنګړ,NOUN,noun
تره,NOUN,noun
تره کی,NOUN,noun
ترښکه,NOUN,noun
ترورزی,NOUN,noun
تروږمۍ,NOUN,noun
تروې,NOUN,noun
ترياک,NOUN,noun
تريخوالی,NOUN,noun
تريخی,NOUN,noun
ترينداره,NOUN,noun
تريووالی,NOUN,noun
ترويج,NOUN,noun
تسليح,NOUN,noun
ترپا,NOUN,noun
تربګني,NOUN,noun
تحليف,NOUN,noun
تحليل,NOUN,noun
تحليلي هندسه,NOUN,noun
تحمل,NOUN,noun
تحميل,NOUN,noun
تحول,NOUN,noun
تحويل,NOUN,noun
تحکيم,NOUN,noun
تحويلخانه,NOUN,noun
تخت,NOUN,noun
تخته پاک,NOUN,noun
تخريب,NOUN,noun
تخصص,NOUN,noun
تخصيص,NOUN,noun
تخصيصيه,NOUN,noun
تخطي,NOUN,noun
تحويلدار,NOUN,noun
تخفيف,NOUN,noun
تحقيقات,NOUN,noun
تحقير,NOUN,noun
تجهيز,NOUN,noun
تکل,NOUN,noun
تجهيزات,NOUN,noun
تجويز,NOUN,noun
تحديد,NOUN,noun
تحرير,NOUN,noun
تحريرات,NOUN,noun
تحقيق,NOUN,noun
تحريف,NOUN,noun
تحريم,NOUN,noun
تحسين نامه,NOUN,noun
تحصيل,NOUN,noun
تحصيلات,NOUN,noun
تحفظ,NOUN,noun
تحفه,NOUN,noun
تحقق,NOUN,noun
تحريک,NOUN,noun
ترپ,NOUN,noun
تخلص,NOUN,noun
تخليه,NOUN,noun
تراخم,NOUN,noun
ترازو,NOUN,noun
تراشې,NOUN,noun
ترافيک,NOUN,noun
تراکتور,NOUN,noun
تراکم,NOUN,noun
ترام,NOUN,noun
تذکير,NOUN,noun
تراموای,NOUN,noun
ترانه,NOUN,noun
تراټ,NOUN,noun
تربوچه,NOUN,noun
تربور,NOUN,noun
تربورګلوي,NOUN,noun
تربيت,NOUN,noun
تربيه,NOUN,noun
ترانزيت,NOUN,noun
تخلف,NOUN,noun
تذکره,NOUN,noun
تدوين,NOUN,noun
تخم,NOUN,noun
تخمدان,NOUN,noun
تخمه,NOUN,noun
تخمين,NOUN,noun
تخنيک,NOUN,noun
تخه,NOUN,noun
تخيل,NOUN,noun
تذکر,NOUN,noun
تدابير,NOUN,noun
تداعي,NOUN,noun
تداوي,NOUN,noun
تدبير,NOUN,noun
تدريج,NOUN,noun
تدريس,NOUN,noun
تدفين,NOUN,noun
تدقيق,NOUN,noun
تدارک,NOUN,noun
تسليمي,NOUN,noun
ګراني,NOUN,noun
تسميه,NOUN,noun
تعويق,NOUN,noun
تعيين,NOUN,noun
تغذيه,NOUN,noun
تغمه,NOUN,noun
تغيير,NOUN,noun
تفاله,NOUN,noun
تفاهم,NOUN,noun
تفاوت,NOUN,noun
تفتيش,NOUN,noun
تفتين,NOUN,noun
تفحص,NOUN,noun
تفرقه,NOUN,noun
تفريح,NOUN,noun
تفريط,NOUN,noun
تفريق,NOUN,noun
تعويض,NOUN,noun
تفسير,NOUN,noun
تعويذ,NOUN,noun
تعميم,NOUN,noun
تعصب,NOUN,noun
تعطيل,NOUN,noun
تعظيم,NOUN,noun
تعفن,NOUN,noun
تعقل,NOUN,noun
تعقيب,NOUN,noun
تعقيد,NOUN,noun
تعقيم,NOUN,noun
تعلقات,NOUN,noun
تعلل,NOUN,noun
تعليق,NOUN,noun
تعليل,NOUN,noun
تعليم,NOUN,noun
تعمير,NOUN,noun
تعميل,NOUN,noun
تعهد,NOUN,noun
تعزير,NOUN,noun
تفصيل,NOUN,noun
تفکر,NOUN,noun
تقصير,NOUN,noun
تقطير,NOUN,noun
تقطيع,NOUN,noun
تقلب,NOUN,noun
تقليد,NOUN,noun
تقليل,NOUN,noun
تقنين,NOUN,noun
تقويم,NOUN,noun
تقويه,NOUN,noun
تقوی,NOUN,noun
تکامل,NOUN,noun
تکبر,NOUN,noun
تکثر,NOUN,noun
تکثير,NOUN,noun
تکذيب,NOUN,noun
تقسيمات,NOUN,noun
تفصيلات,NOUN,noun
تقسيم,NOUN,noun
تقرير,NOUN,noun
تفکيک,NOUN,noun
تفنن,NOUN,noun
تفهيم,NOUN,noun
تفوق,NOUN,noun
تفويض,NOUN,noun
تقاضا,NOUN,noun
تقاطع,NOUN,noun
